StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-09T17:00+00:00Z,2022-01-09T18:00+00:00Z,10YIT-GRTN-----B,MAW,B04,13228
2022-01-09T18:00+00:00Z,2022-01-09T19:00+00:00Z,10YIT-GRTN-----B,MAW,B04,13140
2022-01-09T19:00+00:00Z,2022-01-09T20:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12312
2022-01-09T20:00+00:00Z,2022-01-09T21:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10912
2022-01-09T21:00+00:00Z,2022-01-09T22:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9987
2022-01-09T22:00+00:00Z,2022-01-09T23:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8328
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8209
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9010
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7952
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7825
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9454
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,10YIT-GRTN-----B,MAW,B04,15414
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,10YIT-GRTN-----B,MAW,B04,19514
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,10YIT-GRTN-----B,MAW,B04,21601
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,10YIT-GRTN-----B,MAW,B04,22966
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,10YIT-GRTN-----B,MAW,B04,23221
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,10YIT-GRTN-----B,MAW,B04,22623
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,10YIT-GRTN-----B,MAW,B04,22002
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,10YIT-GRTN-----B,MAW,B04,21848
2022-01-10T12:00+00:00Z,2022-01-10T13:00+00:00Z,10YIT-GRTN-----B,MAW,B04,22053
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,10YIT-GRTN-----B,MAW,B04,22089
2022-01-10T14:00+00:00Z,2022-01-10T15:00+00:00Z,10YIT-GRTN-----B,MAW,B04,23377
2022-01-10T15:00+00:00Z,2022-01-10T16:00+00:00Z,10YIT-GRTN-----B,MAW,B04,24007
2022-01-10T16:00+00:00Z,2022-01-10T17:00+00:00Z,10YIT-GRTN-----B,MAW,B04,23669
2022-01-10T17:00+00:00Z,2022-01-10T18:00+00:00Z,10YIT-GRTN-----B,MAW,B04,23694
2022-01-10T18:00+00:00Z,2022-01-10T19:00+00:00Z,10YIT-GRTN-----B,MAW,B04,23283
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,10YIT-GRTN-----B,MAW,B04,21972
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,10YIT-GRTN-----B,MAW,B04,18316
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14447
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12923
2022-01-10T23:00+00:00Z,2022-01-11T00:00+00:00Z,10YIT-GRTN-----B,MAW,B04,11852
2022-01-11T00:00+00:00Z,2022-01-11T01:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10175
