StartTime,EndTime,quantity_B01,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-12-02 10:00:00,2022-12-02 11:00:00,1010,158,887,905,2960,4667
2022-12-02 11:00:00,2022-12-02 12:00:00,958,128,941,907,2934,4593
2022-12-02 12:00:00,2022-12-02 13:00:00,973,68,1110,943,3094,4528
2022-12-02 13:00:00,2022-12-02 14:00:00,986,15,1267,1079,3347,4475
2022-12-02 14:00:00,2022-12-02 15:00:00,835,1,1331,1208,3375,4706
2022-12-02 15:00:00,2022-12-02 16:00:00,774,0,1609,1187,3570,4942
2022-12-02 16:00:00,2022-12-02 17:00:00,585,0,1527,1141,3253,4761
2022-12-02 17:00:00,2022-12-02 18:00:00,568,0,1520,1134,3222,4421
2022-12-02 18:00:00,2022-12-02 19:00:00,589,0,1596,1334,3519,4270
2022-12-02 19:00:00,2022-12-02 20:00:00,621,0,1343,1089,3053,4059
2022-12-02 20:00:00,2022-12-02 21:00:00,547,0,1250,1264,3061,3917
2022-12-02 21:00:00,2022-12-02 22:00:00,588,0,1581,1204,3373,3738
2022-12-02 22:00:00,2022-12-02 23:00:00,595,0,1498,1279,3372,3527
2022-12-02 23:00:00,2022-12-03 00:00:00,679,0,1528,1261,3468,3481
2022-12-03 00:00:00,2022-12-03 01:00:00,811,0,1406,1308,3525,3369
2022-12-03 01:00:00,2022-12-03 02:00:00,872,0,1537,1384,3793,3360
2022-12-03 02:00:00,2022-12-03 03:00:00,614,0,1658,1287,3559,3395
2022-12-03 03:00:00,2022-12-03 04:00:00,670,0,1678,1230,3578,3415
2022-12-03 04:00:00,2022-12-03 05:00:00,668,0,1575,1353,3596,3458
2022-12-03 05:00:00,2022-12-03 06:00:00,897,0,1564,1359,3820,3729
2022-12-03 06:00:00,2022-12-03 07:00:00,784,1,1568,1333,3686,3974
2022-12-03 07:00:00,2022-12-03 08:00:00,837,16,1630,1301,3784,4122
2022-12-03 08:00:00,2022-12-03 09:00:00,1032,47,1599,1391,4069,4199
2022-12-03 09:00:00,2022-12-03 10:00:00,1051,81,1665,1419,4216,4248
2022-12-03 10:00:00,2022-12-03 11:00:00,1027,89,1618,1397,4131,4165
2022-12-03 11:00:00,2022-12-03 12:00:00,1000,71,1371,1404,3846,4112
2022-12-03 12:00:00,2022-12-03 13:00:00,1011,37,1303,1343,3694,4101
2022-12-03 13:00:00,2022-12-03 14:00:00,1010,6,1555,1343,3914,4115
2022-12-03 14:00:00,2022-12-03 15:00:00,1032,1,1684,1357,4074,4289
2022-12-03 15:00:00,2022-12-03 16:00:00,1045,0,1537,1467,4049,4500
2022-12-03 16:00:00,2022-12-03 17:00:00,1040,0,1440,1566,4046,4357
2022-12-03 17:00:00,2022-12-03 18:00:00,1017,0,1622,1616,4255,4100
2022-12-03 18:00:00,2022-12-03 19:00:00,1002,0,1702,1633,4337,3927
2022-12-03 19:00:00,2022-12-03 20:00:00,700,0,1618,1567,3885,3934
2022-12-03 20:00:00,2022-12-03 21:00:00,647,0,1572,1675,3894,3732
2022-12-03 21:00:00,2022-12-03 22:00:00,781,0,1514,1755,4050,3573
2022-12-03 22:00:00,2022-12-03 23:00:00,904,0,1406,1722,4032,3502
2022-12-03 23:00:00,2022-12-04 00:00:00,882,0,1397,1684,3963,3371
2022-12-04 00:00:00,2022-12-04 01:00:00,922,0,1433,1771,4126,3291
2022-12-04 01:00:00,2022-12-04 02:00:00,904,0,1417,1790,4111,3321
2022-12-04 02:00:00,2022-12-04 03:00:00,888,0,1415,1719,4022,3283
2022-12-04 03:00:00,2022-12-04 04:00:00,898,0,1367,1650,3915,3289
2022-12-04 04:00:00,2022-12-04 05:00:00,889,0,1361,1640,3890,3382
2022-12-04 05:00:00,2022-12-04 06:00:00,874,0,1366,1657,3897,3578
2022-12-04 06:00:00,2022-12-04 07:00:00,785,1,1410,1639,3835,3892
2022-12-04 07:00:00,2022-12-04 08:00:00,885,19,1441,1579,3924,4046
2022-12-04 08:00:00,2022-12-04 09:00:00,954,49,1496,1564,4063,4123
2022-12-04 09:00:00,2022-12-04 10:00:00,939,63,1486,1574,4062,4195
2022-12-04 10:00:00,2022-12-04 11:00:00,965,65,1562,1619,4211,4165
2022-12-04 11:00:00,2022-12-04 12:00:00,941,53,1572,1628,4194,4168
2022-12-04 12:00:00,2022-12-04 13:00:00,852,33,1632,1720,4237,4173
2022-12-04 13:00:00,2022-12-04 14:00:00,835,6,1847,1826,4514,4214
2022-12-04 14:00:00,2022-12-04 15:00:00,692,1,1934,1864,4491,4501
2022-12-04 15:00:00,2022-12-04 16:00:00,610,0,1963,1772,4345,4746
2022-12-04 16:00:00,2022-12-04 17:00:00,713,0,1999,1710,4422,4572
2022-12-04 17:00:00,2022-12-04 18:00:00,582,0,1939,1730,4251,4279
2022-12-04 18:00:00,2022-12-04 19:00:00,635,0,1910,1736,4281,4062
2022-12-04 19:00:00,2022-12-04 20:00:00,678,0,1986,1715,4379,3837
2022-12-04 20:00:00,2022-12-04 21:00:00,810,0,1939,1707,4456,3640
2022-12-04 21:00:00,2022-12-04 22:00:00,849,0,1981,1817,4647,3579
2022-12-04 22:00:00,2022-12-04 23:00:00,742,0,1986,1871,4599,3554
2022-12-04 23:00:00,2022-12-05 00:00:00,741,0,2008,1865,4614,3504
2022-12-05 00:00:00,2022-12-05 01:00:00,772,0,1949,1881,4602,3422
2022-12-05 01:00:00,2022-12-05 02:00:00,763,0,1916,1865,4544,3370
2022-12-05 02:00:00,2022-12-05 03:00:00,810,0,1899,1814,4523,3458
2022-12-05 03:00:00,2022-12-05 04:00:00,692,0,1705,1492,3889,3728
2022-12-05 04:00:00,2022-12-05 05:00:00,705,0,1565,1424,3694,4265
2022-12-05 05:00:00,2022-12-05 06:00:00,788,0,1730,1546,4064,4839
2022-12-05 06:00:00,2022-12-05 07:00:00,693,0,1677,1305,3675,5096
2022-12-05 07:00:00,2022-12-05 08:00:00,712,10,1586,1423,3731,5094
2022-12-05 08:00:00,2022-12-05 09:00:00,835,32,1561,1328,3756,5122
2022-12-05 09:00:00,2022-12-05 10:00:00,911,61,1441,1288,3701,5046
2022-12-05 10:00:00,2022-12-05 11:00:00,936,73,1315,1214,3538,4918
2022-12-05 11:00:00,2022-12-05 12:00:00,926,56,1274,1149,3405,4939
2022-12-05 12:00:00,2022-12-05 13:00:00,937,28,1161,1106,3232,4874
2022-12-05 13:00:00,2022-12-05 14:00:00,960,6,1146,1048,3160,4810
2022-12-05 14:00:00,2022-12-05 15:00:00,984,1,1057,955,2997,4918
2022-12-05 15:00:00,2022-12-05 16:00:00,994,0,922,811,2727,5096
2022-12-05 16:00:00,2022-12-05 17:00:00,947,0,697,694,2338,4857
2022-12-05 17:00:00,2022-12-05 18:00:00,945,0,487,604,2036,4542
2022-12-05 18:00:00,2022-12-05 19:00:00,983,0,427,517,1927,4243
2022-12-05 19:00:00,2022-12-05 20:00:00,1015,0,278,452,1745,3982
2022-12-05 20:00:00,2022-12-05 21:00:00,1037,0,226,403,1666,3783
2022-12-05 21:00:00,2022-12-05 22:00:00,1010,0,363,375,1748,3639
2022-12-05 22:00:00,2022-12-05 23:00:00,1012,0,501,336,1849,3420
2022-12-05 23:00:00,2022-12-06 00:00:00,1000,0,393,318,1711,3450
2022-12-06 00:00:00,2022-12-06 01:00:00,994,0,297,276,1567,3386
2022-12-06 01:00:00,2022-12-06 02:00:00,1011,0,277,246,1534,3305
2022-12-06 02:00:00,2022-12-06 03:00:00,1026,0,259,241,1526,3323
2022-12-06 03:00:00,2022-12-06 04:00:00,982,0,276,255,1513,3526
2022-12-06 04:00:00,2022-12-06 05:00:00,1019,0,315,240,1574,4050
2022-12-06 05:00:00,2022-12-06 06:00:00,1021,0,246,215,1482,4632
2022-12-06 06:00:00,2022-12-06 07:00:00,1062,5,264,214,1545,4832
2022-12-06 07:00:00,2022-12-06 08:00:00,1010,62,256,208,1536,4856
2022-12-06 08:00:00,2022-12-06 09:00:00,998,182,184,179,1543,4872
2022-12-06 09:00:00,2022-12-06 10:00:00,1002,236,180,132,1550,4767
2022-12-06 10:00:00,2022-12-06 11:00:00,1016,241,161,117,1535,4665
2022-12-06 11:00:00,2022-12-06 12:00:00,949,199,132,135,1415,4690
2022-12-06 12:00:00,2022-12-06 13:00:00,975,98,179,135,1387,4637
2022-12-06 13:00:00,2022-12-06 14:00:00,961,20,340,127,1448,4609
2022-12-06 14:00:00,2022-12-06 15:00:00,875,1,335,147,1358,4799
2022-12-06 15:00:00,2022-12-06 16:00:00,967,0,513,156,1636,4990
2022-12-06 16:00:00,2022-12-06 17:00:00,1005,0,477,117,1599,4767
2022-12-06 17:00:00,2022-12-06 18:00:00,1009,0,507,103,1619,4500
2022-12-06 18:00:00,2022-12-06 19:00:00,944,0,529,89,1562,4309
2022-12-06 19:00:00,2022-12-06 20:00:00,917,0,458,69,1444,4126
2022-12-06 20:00:00,2022-12-06 21:00:00,912,0,311,86,1309,3908
2022-12-06 21:00:00,2022-12-06 22:00:00,907,0,323,114,1344,3722
2022-12-06 22:00:00,2022-12-06 23:00:00,885,0,561,115,1561,3585
2022-12-06 23:00:00,2022-12-07 00:00:00,830,0,781,192,1803,3536
2022-12-07 00:00:00,2022-12-07 01:00:00,839,0,778,390,2007,3566
2022-12-07 01:00:00,2022-12-07 02:00:00,847,0,730,672,2249,3559
2022-12-07 02:00:00,2022-12-07 03:00:00,818,0,723,913,2454,3544
2022-12-07 03:00:00,2022-12-07 04:00:00,769,0,683,1156,2608,3746
2022-12-07 04:00:00,2022-12-07 05:00:00,786,0,754,1348,2888,4323
2022-12-07 05:00:00,2022-12-07 06:00:00,779,0,825,1404,3008,4848
2022-12-07 06:00:00,2022-12-07 07:00:00,975,4,876,1153,3008,4697
2022-12-07 07:00:00,2022-12-07 08:00:00,998,48,1121,933,3100,4597
2022-12-07 08:00:00,2022-12-07 09:00:00,895,117,1139,798,2949,4723
2022-12-07 09:00:00,2022-12-07 10:00:00,892,152,1003,706,2753,4735
2022-12-07 10:00:00,2022-12-07 11:00:00,923,175,833,577,2508,4628
2022-12-07 11:00:00,2022-12-07 12:00:00,883,181,865,519,2448,4647
2022-12-07 12:00:00,2022-12-07 13:00:00,853,82,929,492,2356,4668
2022-12-07 13:00:00,2022-12-07 14:00:00,892,15,831,433,2171,4698
2022-12-07 14:00:00,2022-12-07 15:00:00,894,0,812,333,2039,4944
2022-12-07 15:00:00,2022-12-07 16:00:00,943,0,724,231,1898,5154
2022-12-07 16:00:00,2022-12-07 17:00:00,775,0,619,176,1570,4969
2022-12-07 17:00:00,2022-12-07 18:00:00,770,0,521,151,1442,4671
2022-12-07 18:00:00,2022-12-07 19:00:00,754,0,356,169,1279,4411
2022-12-07 19:00:00,2022-12-07 20:00:00,688,0,318,185,1191,4254
2022-12-07 20:00:00,2022-12-07 21:00:00,741,0,255,198,1194,4047
2022-12-07 21:00:00,2022-12-07 22:00:00,767,0,214,180,1161,3906
2022-12-07 22:00:00,2022-12-07 23:00:00,767,0,242,177,1186,3777
2022-12-07 23:00:00,2022-12-08 00:00:00,813,0,198,170,1181,3721
2022-12-08 00:00:00,2022-12-08 01:00:00,879,0,129,203,1211,3712
2022-12-08 01:00:00,2022-12-08 02:00:00,899,0,57,257,1213,3668
2022-12-08 02:00:00,2022-12-08 03:00:00,903,0,27,286,1216,3630
2022-12-08 03:00:00,2022-12-08 04:00:00,903,0,34,325,1262,3832
2022-12-08 04:00:00,2022-12-08 05:00:00,904,0,63,385,1352,4397
2022-12-08 05:00:00,2022-12-08 06:00:00,907,0,98,456,1461,4943
2022-12-08 06:00:00,2022-12-08 07:00:00,878,2,99,471,1450,5147
2022-12-08 07:00:00,2022-12-08 08:00:00,846,39,130,479,1494,5067
2022-12-08 08:00:00,2022-12-08 09:00:00,857,136,144,492,1629,5004
2022-12-08 09:00:00,2022-12-08 10:00:00,931,227,181,487,1826,4782
2022-12-08 10:00:00,2022-12-08 11:00:00,920,248,217,532,1917,4654
2022-12-08 11:00:00,2022-12-08 12:00:00,870,223,322,652,2067,4641
2022-12-08 12:00:00,2022-12-08 13:00:00,872,100,450,858,2280,4629
2022-12-08 13:00:00,2022-12-08 14:00:00,873,18,498,1138,2527,4636
2022-12-08 14:00:00,2022-12-08 15:00:00,904,0,594,1397,2895,4797
2022-12-08 15:00:00,2022-12-08 16:00:00,970,0,704,1567,3241,5009
2022-12-08 16:00:00,2022-12-08 17:00:00,966,0,758,1379,3103,4772
2022-12-08 17:00:00,2022-12-08 18:00:00,975,0,814,1094,2883,4538
2022-12-08 18:00:00,2022-12-08 19:00:00,967,0,790,912,2669,4268
2022-12-08 19:00:00,2022-12-08 20:00:00,907,0,826,836,2569,4103
2022-12-08 20:00:00,2022-12-08 21:00:00,905,0,903,763,2571,3950
2022-12-08 21:00:00,2022-12-08 22:00:00,876,0,892,647,2415,3844
2022-12-08 22:00:00,2022-12-08 23:00:00,866,0,796,597,2259,3645
2022-12-08 23:00:00,2022-12-09 00:00:00,867,0,646,497,2010,3617
2022-12-09 00:00:00,2022-12-09 01:00:00,867,0,471,400,1738,3601
2022-12-09 01:00:00,2022-12-09 02:00:00,870,0,353,373,1596,3543
2022-12-09 02:00:00,2022-12-09 03:00:00,861,0,250,374,1485,3544
2022-12-09 03:00:00,2022-12-09 04:00:00,856,0,244,369,1469,3728
2022-12-09 04:00:00,2022-12-09 05:00:00,902,0,253,358,1513,4224
2022-12-09 05:00:00,2022-12-09 06:00:00,976,0,330,397,1703,4730
2022-12-09 06:00:00,2022-12-09 07:00:00,986,1,273,460,1720,4920
2022-12-09 07:00:00,2022-12-09 08:00:00,935,9,391,528,1863,4959
2022-12-09 08:00:00,2022-12-09 09:00:00,922,25,372,455,1774,4998
2022-12-09 09:00:00,2022-12-09 10:00:00,917,47,334,421,1719,4890
2022-12-09 10:00:00,2022-12-09 11:00:00,954,51,263,388,1656,4741
2022-12-09 11:00:00,2022-12-09 12:00:00,983,39,244,323,1589,4643
2022-12-09 12:00:00,2022-12-09 13:00:00,965,29,374,315,1683,4532
2022-12-09 13:00:00,2022-12-09 14:00:00,960,9,229,352,1550,4531
2022-12-09 14:00:00,2022-12-09 15:00:00,965,0,246,361,1572,4693
2022-12-09 15:00:00,2022-12-09 16:00:00,999,0,292,411,1702,4807
2022-12-09 16:00:00,2022-12-09 17:00:00,922,0,314,465,1701,4621
2022-12-09 17:00:00,2022-12-09 18:00:00,928,0,446,534,1908,4320
2022-12-09 18:00:00,2022-12-09 19:00:00,962,0,451,588,2001,4020
2022-12-09 19:00:00,2022-12-09 20:00:00,928,0,463,642,2033,3855
2022-12-09 20:00:00,2022-12-09 21:00:00,906,0,413,658,1977,3728
2022-12-09 21:00:00,2022-12-09 22:00:00,871,0,346,620,1837,3599
2022-12-09 22:00:00,2022-12-09 23:00:00,876,0,505,623,2004,3511
2022-12-09 23:00:00,2022-12-10 00:00:00,874,0,306,646,1826,3415
2022-12-10 00:00:00,2022-12-10 01:00:00,874,0,396,631,1901,3373
2022-12-10 01:00:00,2022-12-10 02:00:00,875,0,551,633,2059,3304
2022-12-10 02:00:00,2022-12-10 03:00:00,876,0,671,585,2132,3296
2022-12-10 03:00:00,2022-12-10 04:00:00,877,0,685,594,2156,3313
2022-12-10 04:00:00,2022-12-10 05:00:00,883,0,751,563,2197,3420
2022-12-10 05:00:00,2022-12-10 06:00:00,908,0,781,540,2229,3644
2022-12-10 06:00:00,2022-12-10 07:00:00,919,1,749,531,2200,3879
2022-12-10 07:00:00,2022-12-10 08:00:00,953,16,697,473,2139,4036
2022-12-10 08:00:00,2022-12-10 09:00:00,963,48,694,423,2128,4106
2022-12-10 09:00:00,2022-12-10 10:00:00,958,77,715,356,2106,4105
2022-12-10 10:00:00,2022-12-10 11:00:00,941,77,714,310,2042,4080
2022-12-10 11:00:00,2022-12-10 12:00:00,945,59,688,271,1963,4087
2022-12-10 12:00:00,2022-12-10 13:00:00,916,36,611,243,1806,4087
2022-12-10 13:00:00,2022-12-10 14:00:00,947,6,563,249,1765,4161
2022-12-10 14:00:00,2022-12-10 15:00:00,936,0,578,276,1790,4378
2022-12-10 15:00:00,2022-12-10 16:00:00,929,0,616,278,1823,4560
2022-12-10 16:00:00,2022-12-10 17:00:00,942,0,533,243,1718,4437
2022-12-10 17:00:00,2022-12-10 18:00:00,957,0,574,219,1750,4161
2022-12-10 18:00:00,2022-12-10 19:00:00,931,0,569,210,1710,3961
2022-12-10 19:00:00,2022-12-10 20:00:00,919,0,627,224,1770,3808
2022-12-10 20:00:00,2022-12-10 21:00:00,920,0,609,230,1759,3691
2022-12-10 21:00:00,2022-12-10 22:00:00,920,0,605,215,1740,3573
2022-12-10 22:00:00,2022-12-10 23:00:00,925,0,638,208,1771,3436
2022-12-10 23:00:00,2022-12-11 00:00:00,926,0,607,193,1726,3359
2022-12-11 00:00:00,2022-12-11 01:00:00,929,0,609,190,1728,3312
2022-12-11 01:00:00,2022-12-11 02:00:00,920,0,532,236,1688,3332
2022-12-11 02:00:00,2022-12-11 03:00:00,923,0,602,264,1789,3315
2022-12-11 03:00:00,2022-12-11 04:00:00,921,0,717,276,1914,3326
2022-12-11 04:00:00,2022-12-11 05:00:00,912,0,703,274,1889,3424
2022-12-11 05:00:00,2022-12-11 06:00:00,887,0,715,322,1924,3634
2022-12-11 06:00:00,2022-12-11 07:00:00,809,1,747,405,1962,3903
2022-12-11 07:00:00,2022-12-11 08:00:00,743,28,754,378,1903,4049
2022-12-11 08:00:00,2022-12-11 09:00:00,721,88,700,397,1906,4101
2022-12-11 09:00:00,2022-12-11 10:00:00,777,135,710,356,1978,4063
2022-12-11 10:00:00,2022-12-11 11:00:00,789,85,599,302,1775,3976
2022-12-11 11:00:00,2022-12-11 12:00:00,773,72,562,267,1674,4019
2022-12-11 12:00:00,2022-12-11 13:00:00,752,58,567,307,1684,4127
2022-12-11 13:00:00,2022-12-11 14:00:00,751,12,505,393,1661,4190
2022-12-11 14:00:00,2022-12-11 15:00:00,740,0,575,456,1771,4370
2022-12-11 15:00:00,2022-12-11 16:00:00,726,0,677,584,1987,4625
2022-12-11 16:00:00,2022-12-11 17:00:00,650,0,782,650,2082,4557
2022-12-11 17:00:00,2022-12-11 18:00:00,688,0,908,681,2277,4273
2022-12-11 18:00:00,2022-12-11 19:00:00,678,0,818,635,2131,4077
2022-12-11 19:00:00,2022-12-11 20:00:00,745,0,783,627,2155,3908
2022-12-11 20:00:00,2022-12-11 21:00:00,775,0,767,569,2111,3779
2022-12-11 21:00:00,2022-12-11 22:00:00,822,0,719,534,2075,3666
2022-12-11 22:00:00,2022-12-11 23:00:00,807,0,658,493,1958,3616
2022-12-11 23:00:00,2022-12-12 00:00:00,803,0,648,534,1985,3549
2022-12-12 00:00:00,2022-12-12 01:00:00,798,0,713,562,2073,3533
2022-12-12 01:00:00,2022-12-12 02:00:00,796,0,771,563,2130,3542
2022-12-12 02:00:00,2022-12-12 03:00:00,798,0,775,509,2082,3571
2022-12-12 03:00:00,2022-12-12 04:00:00,813,0,789,514,2116,3736
2022-12-12 04:00:00,2022-12-12 05:00:00,846,0,788,494,2128,4270
2022-12-12 05:00:00,2022-12-12 06:00:00,856,0,855,502,2213,4813
2022-12-12 06:00:00,2022-12-12 07:00:00,926,1,907,518,2352,5031
2022-12-12 07:00:00,2022-12-12 08:00:00,907,19,940,424,2290,5051
2022-12-12 08:00:00,2022-12-12 09:00:00,866,55,913,371,2205,5092
2022-12-12 09:00:00,2022-12-12 10:00:00,873,97,790,315,2075,5040
2022-12-12 10:00:00,2022-12-12 11:00:00,895,90,840,311,2136,4952
2022-12-12 11:00:00,2022-12-12 12:00:00,901,75,857,298,2131,4961
2022-12-12 12:00:00,2022-12-12 13:00:00,924,48,942,349,2263,4959
2022-12-12 13:00:00,2022-12-12 14:00:00,872,10,1021,438,2341,4922
2022-12-12 14:00:00,2022-12-12 15:00:00,880,0,1110,496,2486,5078
2022-12-12 15:00:00,2022-12-12 16:00:00,859,0,1099,517,2475,5300
2022-12-12 16:00:00,2022-12-12 17:00:00,879,0,1039,503,2421,5037
2022-12-12 17:00:00,2022-12-12 18:00:00,920,0,914,430,2264,4686
2022-12-12 18:00:00,2022-12-12 19:00:00,895,0,897,355,2147,4460
2022-12-12 19:00:00,2022-12-12 20:00:00,890,0,958,318,2166,4246
2022-12-12 20:00:00,2022-12-12 21:00:00,877,0,1028,283,2188,4111
2022-12-12 21:00:00,2022-12-12 22:00:00,878,0,1089,281,2248,3956
2022-12-12 22:00:00,2022-12-12 23:00:00,851,0,1123,285,2259,3897
2022-12-12 23:00:00,2022-12-13 00:00:00,821,0,1081,288,2190,3840
2022-12-13 00:00:00,2022-12-13 01:00:00,821,0,1018,285,2124,3834
2022-12-13 01:00:00,2022-12-13 02:00:00,823,0,903,265,1991,3785
2022-12-13 02:00:00,2022-12-13 03:00:00,822,0,808,237,1867,3794
2022-12-13 03:00:00,2022-12-13 04:00:00,827,0,773,201,1801,3985
2022-12-13 04:00:00,2022-12-13 05:00:00,828,0,636,175,1639,4485
2022-12-13 05:00:00,2022-12-13 06:00:00,827,0,510,152,1489,5040
2022-12-13 06:00:00,2022-12-13 07:00:00,836,1,438,141,1416,5163
2022-12-13 07:00:00,2022-12-13 08:00:00,628,41,503,192,1364,5233
2022-12-13 08:00:00,2022-12-13 09:00:00,677,118,566,230,1591,5361
2022-12-13 09:00:00,2022-12-13 10:00:00,638,168,515,277,1598,5313
2022-12-13 10:00:00,2022-12-13 11:00:00,583,174,438,295,1490,5228
2022-12-13 11:00:00,2022-12-13 12:00:00,639,118,369,330,1456,5096
2022-12-13 12:00:00,2022-12-13 13:00:00,582,48,384,469,1483,5087
2022-12-13 13:00:00,2022-12-13 14:00:00,591,7,378,613,1589,5028
2022-12-13 14:00:00,2022-12-13 15:00:00,634,1,444,824,1903,5210
2022-12-13 15:00:00,2022-12-13 16:00:00,650,0,624,1056,2330,5376
2022-12-13 16:00:00,2022-12-13 17:00:00,592,0,837,1204,2633,5243
2022-12-13 17:00:00,2022-12-13 18:00:00,580,0,1482,1331,3393,4938
2022-12-13 18:00:00,2022-12-13 19:00:00,635,0,1598,1432,3665,4682
2022-12-13 19:00:00,2022-12-13 20:00:00,612,0,1591,1461,3664,4441
2022-12-13 20:00:00,2022-12-13 21:00:00,588,0,1842,1582,4012,4214
2022-12-13 21:00:00,2022-12-13 22:00:00,573,0,1860,1712,4145,4027
2022-12-13 22:00:00,2022-12-13 23:00:00,566,0,1861,1617,4044,3914
2022-12-13 23:00:00,2022-12-14 00:00:00,579,0,1894,1550,4023,3788
2022-12-14 00:00:00,2022-12-14 01:00:00,584,0,1792,1483,3859,3717
2022-12-14 01:00:00,2022-12-14 02:00:00,644,0,1661,1403,3708,3630
2022-12-14 02:00:00,2022-12-14 03:00:00,653,0,1480,1463,3596,3630
2022-12-14 03:00:00,2022-12-14 04:00:00,647,0,1552,1329,3528,3806
2022-12-14 04:00:00,2022-12-14 05:00:00,706,0,1495,1260,3461,4345
2022-12-14 05:00:00,2022-12-14 06:00:00,730,0,1343,1071,3144,4877
2022-12-14 06:00:00,2022-12-14 07:00:00,742,2,1330,803,2877,5002
2022-12-14 07:00:00,2022-12-14 08:00:00,783,29,1258,656,2726,4993
2022-12-14 08:00:00,2022-12-14 09:00:00,855,85,1250,524,2714,5045
2022-12-14 09:00:00,2022-12-14 10:00:00,962,125,1145,469,2701,5021
2022-12-14 10:00:00,2022-12-14 11:00:00,975,144,1026,433,2578,4982
2022-12-14 11:00:00,2022-12-14 12:00:00,989,122,777,420,2308,5002
2022-12-14 12:00:00,2022-12-14 13:00:00,1036,60,547,392,2035,4882
2022-12-14 13:00:00,2022-12-14 14:00:00,1094,10,552,385,2041,4794
2022-12-14 14:00:00,2022-12-14 15:00:00,1099,0,490,412,2001,5048
2022-12-14 15:00:00,2022-12-14 16:00:00,1036,0,693,449,2178,5256
2022-12-14 16:00:00,2022-12-14 17:00:00,1028,0,658,474,2160,5052
2022-12-14 17:00:00,2022-12-14 18:00:00,1020,0,639,496,2155,4745
2022-12-14 18:00:00,2022-12-14 19:00:00,1015,0,557,449,2021,4492
2022-12-14 19:00:00,2022-12-14 20:00:00,908,0,454,407,1769,4294
2022-12-14 20:00:00,2022-12-14 21:00:00,747,0,501,423,1671,4119
2022-12-14 21:00:00,2022-12-14 22:00:00,714,0,527,365,1606,3906
2022-12-14 22:00:00,2022-12-14 23:00:00,720,0,557,311,1588,3823
2022-12-14 23:00:00,2022-12-15 00:00:00,718,0,617,222,1557,3765
2022-12-15 00:00:00,2022-12-15 01:00:00,720,0,561,166,1447,3744
2022-12-15 01:00:00,2022-12-15 02:00:00,736,0,473,156,1365,3739
2022-12-15 02:00:00,2022-12-15 03:00:00,790,0,358,113,1261,3684
2022-12-15 03:00:00,2022-12-15 04:00:00,704,0,378,92,1174,3944
2022-12-15 04:00:00,2022-12-15 05:00:00,841,0,334,76,1251,4419
2022-12-15 05:00:00,2022-12-15 06:00:00,1067,0,307,85,1459,4929
2022-12-15 06:00:00,2022-12-15 07:00:00,1096,1,326,91,1514,5136
2022-12-15 07:00:00,2022-12-15 08:00:00,1028,10,301,86,1425,5213
2022-12-15 08:00:00,2022-12-15 09:00:00,1090,39,268,72,1469,5244
2022-12-15 09:00:00,2022-12-15 10:00:00,1100,71,239,78,1488,5156
2022-12-15 10:00:00,2022-12-15 11:00:00,1105,82,210,74,1471,5029
2022-12-15 11:00:00,2022-12-15 12:00:00,1103,74,183,63,1423,5008
2022-12-15 12:00:00,2022-12-15 13:00:00,1100,42,144,64,1350,4992
2022-12-15 13:00:00,2022-12-15 14:00:00,1042,6,142,70,1260,4956
2022-12-15 14:00:00,2022-12-15 15:00:00,1039,0,91,80,1210,5176
2022-12-15 15:00:00,2022-12-15 16:00:00,1005,0,63,98,1166,5435
2022-12-15 16:00:00,2022-12-15 17:00:00,666,0,67,124,857,5240
2022-12-15 17:00:00,2022-12-15 18:00:00,800,0,84,151,1035,4963
2022-12-15 18:00:00,2022-12-15 19:00:00,987,0,69,156,1212,4747
2022-12-15 19:00:00,2022-12-15 20:00:00,909,0,63,152,1124,4572
2022-12-15 20:00:00,2022-12-15 21:00:00,831,0,49,160,1040,4374
2022-12-15 21:00:00,2022-12-15 22:00:00,732,0,59,156,947,4177
2022-12-15 22:00:00,2022-12-15 23:00:00,729,0,113,164,1006,4121
2022-12-15 23:00:00,2022-12-16 00:00:00,739,0,152,186,1077,4087
2022-12-16 00:00:00,2022-12-16 01:00:00,743,0,133,185,1061,4064
2022-12-16 01:00:00,2022-12-16 02:00:00,745,0,114,186,1045,4024
2022-12-16 02:00:00,2022-12-16 03:00:00,744,0,83,226,1053,4021
2022-12-16 03:00:00,2022-12-16 04:00:00,820,0,139,253,1212,4216
2022-12-16 04:00:00,2022-12-16 05:00:00,972,0,181,244,1397,4733
2022-12-16 05:00:00,2022-12-16 06:00:00,1026,0,189,260,1475,5295
2022-12-16 06:00:00,2022-12-16 07:00:00,1077,2,149,298,1526,5428
2022-12-16 07:00:00,2022-12-16 08:00:00,1050,37,110,359,1556,5443
2022-12-16 08:00:00,2022-12-16 09:00:00,1021,111,117,392,1641,5454
2022-12-16 09:00:00,2022-12-16 10:00:00,1020,167,91,396,1674,5371
2022-12-16 10:00:00,2022-12-16 11:00:00,1018,185,68,414,1685,5160
2022-12-16 11:00:00,2022-12-16 12:00:00,935,160,101,446,1642,4961
2022-12-16 12:00:00,2022-12-16 13:00:00,1007,84,99,532,1722,4859
2022-12-16 13:00:00,2022-12-16 14:00:00,1013,12,127,682,1834,4832
2022-12-16 14:00:00,2022-12-16 15:00:00,1083,0,184,877,2144,5061
2022-12-16 15:00:00,2022-12-16 16:00:00,1081,0,291,1070,2442,5311
