StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,10YES-REE------0,MAW,B04,4168
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,10YES-REE------0,MAW,B04,4443
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,10YES-REE------0,MAW,B04,4875
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,10YES-REE------0,MAW,B04,6160
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,10YES-REE------0,MAW,B04,8152
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,10YES-REE------0,MAW,B04,9041
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,10YES-REE------0,MAW,B04,9015
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,10YES-REE------0,MAW,B04,8972
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,10YES-REE------0,MAW,B04,8824
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,10YES-REE------0,MAW,B04,8571
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,10YES-REE------0,MAW,B04,8488
2022-01-10T12:00+00:00Z,2022-01-10T13:00+00:00Z,10YES-REE------0,MAW,B04,8537
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,10YES-REE------0,MAW,B04,8628
2022-01-10T14:00+00:00Z,2022-01-10T15:00+00:00Z,10YES-REE------0,MAW,B04,8376
2022-01-10T15:00+00:00Z,2022-01-10T16:00+00:00Z,10YES-REE------0,MAW,B04,9159
2022-01-10T16:00+00:00Z,2022-01-10T17:00+00:00Z,10YES-REE------0,MAW,B04,9428
2022-01-10T17:00+00:00Z,2022-01-10T18:00+00:00Z,10YES-REE------0,MAW,B04,9419
2022-01-10T18:00+00:00Z,2022-01-10T19:00+00:00Z,10YES-REE------0,MAW,B04,9433
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,10YES-REE------0,MAW,B04,9226
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,10YES-REE------0,MAW,B04,8796
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,10YES-REE------0,MAW,B04,8378
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,10YES-REE------0,MAW,B04,7579
2022-01-10T23:00+00:00Z,2022-01-11T00:00+00:00Z,10YES-REE------0,MAW,B04,6945
2022-01-11T00:00+00:00Z,2022-01-11T01:00+00:00Z,10YES-REE------0,MAW,B04,6794
2022-01-11T01:00+00:00Z,2022-01-11T02:00+00:00Z,10YES-REE------0,MAW,B04,6564
2022-01-11T02:00+00:00Z,2022-01-11T03:00+00:00Z,10YES-REE------0,MAW,B04,6513
2022-01-11T03:00+00:00Z,2022-01-11T04:00+00:00Z,10YES-REE------0,MAW,B04,6835
2022-01-11T04:00+00:00Z,2022-01-11T05:00+00:00Z,10YES-REE------0,MAW,B04,7948
2022-01-11T05:00+00:00Z,2022-01-11T06:00+00:00Z,10YES-REE------0,MAW,B04,9991
2022-01-11T06:00+00:00Z,2022-01-11T07:00+00:00Z,10YES-REE------0,MAW,B04,10858
2022-01-11T07:00+00:00Z,2022-01-11T08:00+00:00Z,10YES-REE------0,MAW,B04,10877
2022-01-11T08:00+00:00Z,2022-01-11T09:00+00:00Z,10YES-REE------0,MAW,B04,10395
2022-01-11T09:00+00:00Z,2022-01-11T10:00+00:00Z,10YES-REE------0,MAW,B04,10495
